site,tdms_file,seg_png,confidence,note,segment_index,start_sec,end_sec,is_event,src_segment_indices,src_event_flags
pohang,1khz_50ns_20deci_2m_UTC_20190918_080600.000.tdms,0060_1khz_50ns_20deci_2m_UTC_20190918_080600.000\seg_006.png,,,6,6.0,8.0,0,"6,7","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190918_080600.000.tdms,0060_1khz_50ns_20deci_2m_UTC_20190918_080600.000\seg_007.png,,,7,7.0,9.0,0,"7,8","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190918_080600.000.tdms,0060_1khz_50ns_20deci_2m_UTC_20190918_080600.000\seg_008.png,,,8,8.0,10.0,0,"8,9","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190918_080600.000.tdms,0060_1khz_50ns_20deci_2m_UTC_20190918_080600.000\seg_009.png,,,9,9.0,11.0,0,"9,10","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190918_080600.000.tdms,0060_1khz_50ns_20deci_2m_UTC_20190918_080600.000\seg_010.png,,,10,10.0,12.0,1,"10,11","0,1"
pohang,1khz_50ns_20deci_2m_UTC_20190918_080600.000.tdms,0060_1khz_50ns_20deci_2m_UTC_20190918_080600.000\seg_011.png,,,11,11.0,13.0,1,"11,12","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190918_080600.000.tdms,0060_1khz_50ns_20deci_2m_UTC_20190918_080600.000\seg_012.png,,,12,12.0,14.0,1,"12,13","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190918_080600.000.tdms,0060_1khz_50ns_20deci_2m_UTC_20190918_080600.000\seg_013.png,,,13,13.0,15.0,1,"13,14","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190918_080600.000.tdms,0060_1khz_50ns_20deci_2m_UTC_20190918_080600.000\seg_014.png,,,14,14.0,16.0,1,"14,15","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190918_080600.000.tdms,0060_1khz_50ns_20deci_2m_UTC_20190918_080600.000\seg_015.png,,,15,15.0,17.0,1,"15,16","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190918_080600.000.tdms,0060_1khz_50ns_20deci_2m_UTC_20190918_080600.000\seg_016.png,,,16,16.0,18.0,1,"16,17","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190918_080600.000.tdms,0060_1khz_50ns_20deci_2m_UTC_20190918_080600.000\seg_017.png,,,17,17.0,19.0,1,"17,18","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190918_080600.000.tdms,0060_1khz_50ns_20deci_2m_UTC_20190918_080600.000\seg_018.png,,,18,18.0,20.0,1,"18,19","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190918_080600.000.tdms,0060_1khz_50ns_20deci_2m_UTC_20190918_080600.000\seg_019.png,,,19,19.0,21.0,1,"19,20","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190918_080600.000.tdms,0060_1khz_50ns_20deci_2m_UTC_20190918_080600.000\seg_020.png,,,20,20.0,22.0,1,"20,21","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190918_080600.000.tdms,0060_1khz_50ns_20deci_2m_UTC_20190918_080600.000\seg_021.png,,,21,21.0,23.0,1,"21,22","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190918_080600.000.tdms,0060_1khz_50ns_20deci_2m_UTC_20190918_080600.000\seg_022.png,,,22,22.0,24.0,1,"22,23","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190918_080600.000.tdms,0060_1khz_50ns_20deci_2m_UTC_20190918_080600.000\seg_023.png,,,23,23.0,25.0,1,"23,24","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190918_080600.000.tdms,0060_1khz_50ns_20deci_2m_UTC_20190918_080600.000\seg_024.png,,,24,24.0,26.0,1,"24,25","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190918_080600.000.tdms,0060_1khz_50ns_20deci_2m_UTC_20190918_080600.000\seg_025.png,,,25,25.0,27.0,1,"25,26","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190918_080600.000.tdms,0060_1khz_50ns_20deci_2m_UTC_20190918_080600.000\seg_026.png,,,26,26.0,28.0,1,"26,27","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190918_080600.000.tdms,0060_1khz_50ns_20deci_2m_UTC_20190918_080600.000\seg_027.png,,,27,27.0,29.0,1,"27,28","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190918_080600.000.tdms,0060_1khz_50ns_20deci_2m_UTC_20190918_080600.000\seg_028.png,,,28,28.0,30.0,1,"28,29","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190920_141300.000.tdms,0061_1khz_50ns_20deci_2m_UTC_20190920_141300.000\seg_000.png,,,0,0.0,2.0,0,"0,1","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190920_141300.000.tdms,0061_1khz_50ns_20deci_2m_UTC_20190920_141300.000\seg_001.png,,,1,1.0,3.0,0,"1,2","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190920_141300.000.tdms,0061_1khz_50ns_20deci_2m_UTC_20190920_141300.000\seg_002.png,,,2,2.0,4.0,0,"2,3","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190920_141300.000.tdms,0061_1khz_50ns_20deci_2m_UTC_20190920_141300.000\seg_003.png,,,3,3.0,5.0,0,"3,4","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190920_141300.000.tdms,0061_1khz_50ns_20deci_2m_UTC_20190920_141300.000\seg_004.png,,,4,4.0,6.0,0,"4,5","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190920_141300.000.tdms,0061_1khz_50ns_20deci_2m_UTC_20190920_141300.000\seg_005.png,,,5,5.0,7.0,0,"5,6","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190920_141300.000.tdms,0061_1khz_50ns_20deci_2m_UTC_20190920_141300.000\seg_006.png,,,6,6.0,8.0,0,"6,7","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190920_141300.000.tdms,0061_1khz_50ns_20deci_2m_UTC_20190920_141300.000\seg_007.png,,,7,7.0,9.0,0,"7,8","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190920_141300.000.tdms,0061_1khz_50ns_20deci_2m_UTC_20190920_141300.000\seg_008.png,,,8,8.0,10.0,0,"8,9","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190920_141300.000.tdms,0061_1khz_50ns_20deci_2m_UTC_20190920_141300.000\seg_009.png,,,9,9.0,11.0,0,"9,10","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190920_141300.000.tdms,0061_1khz_50ns_20deci_2m_UTC_20190920_141300.000\seg_010.png,,,10,10.0,12.0,0,"10,11","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190920_141300.000.tdms,0061_1khz_50ns_20deci_2m_UTC_20190920_141300.000\seg_011.png,,,11,11.0,13.0,0,"11,12","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190920_141300.000.tdms,0061_1khz_50ns_20deci_2m_UTC_20190920_141300.000\seg_012.png,,,12,12.0,14.0,0,"12,13","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190920_141300.000.tdms,0061_1khz_50ns_20deci_2m_UTC_20190920_141300.000\seg_013.png,,,13,13.0,15.0,0,"13,14","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190920_141300.000.tdms,0061_1khz_50ns_20deci_2m_UTC_20190920_141300.000\seg_014.png,,,14,14.0,16.0,0,"14,15","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190920_141300.000.tdms,0061_1khz_50ns_20deci_2m_UTC_20190920_141300.000\seg_015.png,,,15,15.0,17.0,0,"15,16","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190920_141300.000.tdms,0061_1khz_50ns_20deci_2m_UTC_20190920_141300.000\seg_016.png,,,16,16.0,18.0,0,"16,17","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190920_141300.000.tdms,0061_1khz_50ns_20deci_2m_UTC_20190920_141300.000\seg_017.png,,,17,17.0,19.0,0,"17,18","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190920_141300.000.tdms,0061_1khz_50ns_20deci_2m_UTC_20190920_141300.000\seg_018.png,,,18,18.0,20.0,0,"18,19","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190920_141300.000.tdms,0061_1khz_50ns_20deci_2m_UTC_20190920_141300.000\seg_019.png,,,19,19.0,21.0,0,"19,20","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190920_141300.000.tdms,0061_1khz_50ns_20deci_2m_UTC_20190920_141300.000\seg_020.png,,,20,20.0,22.0,0,"20,21","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190920_141300.000.tdms,0061_1khz_50ns_20deci_2m_UTC_20190920_141300.000\seg_021.png,,,21,21.0,23.0,0,"21,22","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190920_141300.000.tdms,0061_1khz_50ns_20deci_2m_UTC_20190920_141300.000\seg_022.png,,,22,22.0,24.0,0,"22,23","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190920_141300.000.tdms,0061_1khz_50ns_20deci_2m_UTC_20190920_141300.000\seg_023.png,,,23,23.0,25.0,0,"23,24","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190920_141300.000.tdms,0061_1khz_50ns_20deci_2m_UTC_20190920_141300.000\seg_024.png,,,24,24.0,26.0,0,"24,25","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190920_141300.000.tdms,0061_1khz_50ns_20deci_2m_UTC_20190920_141300.000\seg_025.png,,,25,25.0,27.0,0,"25,26","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190920_141300.000.tdms,0061_1khz_50ns_20deci_2m_UTC_20190920_141300.000\seg_026.png,,,26,26.0,28.0,1,"26,27","0,1"
pohang,1khz_50ns_20deci_2m_UTC_20190920_141300.000.tdms,0061_1khz_50ns_20deci_2m_UTC_20190920_141300.000\seg_027.png,,,27,27.0,29.0,1,"27,28","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190920_141300.000.tdms,0061_1khz_50ns_20deci_2m_UTC_20190920_141300.000\seg_028.png,,,28,28.0,30.0,1,"28,29","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190921_053530.000.tdms,0062_1khz_50ns_20deci_2m_UTC_20190921_053530.000\seg_000.png,,,0,0.0,2.0,0,"0,1","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190921_053530.000.tdms,0062_1khz_50ns_20deci_2m_UTC_20190921_053530.000\seg_001.png,,,1,1.0,3.0,0,"1,2","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190921_053530.000.tdms,0062_1khz_50ns_20deci_2m_UTC_20190921_053530.000\seg_002.png,,,2,2.0,4.0,0,"2,3","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190921_053530.000.tdms,0062_1khz_50ns_20deci_2m_UTC_20190921_053530.000\seg_003.png,,,3,3.0,5.0,0,"3,4","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190921_053530.000.tdms,0062_1khz_50ns_20deci_2m_UTC_20190921_053530.000\seg_004.png,,,4,4.0,6.0,0,"4,5","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190921_053530.000.tdms,0062_1khz_50ns_20deci_2m_UTC_20190921_053530.000\seg_005.png,,,5,5.0,7.0,0,"5,6","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190921_053530.000.tdms,0062_1khz_50ns_20deci_2m_UTC_20190921_053530.000\seg_006.png,,,6,6.0,8.0,0,"6,7","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190921_053530.000.tdms,0062_1khz_50ns_20deci_2m_UTC_20190921_053530.000\seg_007.png,,,7,7.0,9.0,0,"7,8","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190921_053530.000.tdms,0062_1khz_50ns_20deci_2m_UTC_20190921_053530.000\seg_008.png,,,8,8.0,10.0,0,"8,9","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190921_053530.000.tdms,0062_1khz_50ns_20deci_2m_UTC_20190921_053530.000\seg_009.png,,,9,9.0,11.0,0,"9,10","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190921_053530.000.tdms,0062_1khz_50ns_20deci_2m_UTC_20190921_053530.000\seg_010.png,,,10,10.0,12.0,0,"10,11","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190921_053530.000.tdms,0062_1khz_50ns_20deci_2m_UTC_20190921_053530.000\seg_011.png,,,11,11.0,13.0,0,"11,12","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190921_053530.000.tdms,0062_1khz_50ns_20deci_2m_UTC_20190921_053530.000\seg_012.png,,,12,12.0,14.0,0,"12,13","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190921_053530.000.tdms,0062_1khz_50ns_20deci_2m_UTC_20190921_053530.000\seg_013.png,,,13,13.0,15.0,0,"13,14","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190921_053530.000.tdms,0062_1khz_50ns_20deci_2m_UTC_20190921_053530.000\seg_014.png,,,14,14.0,16.0,0,"14,15","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190921_053530.000.tdms,0062_1khz_50ns_20deci_2m_UTC_20190921_053530.000\seg_015.png,,,15,15.0,17.0,0,"15,16","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190921_053530.000.tdms,0062_1khz_50ns_20deci_2m_UTC_20190921_053530.000\seg_016.png,,,16,16.0,18.0,0,"16,17","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190921_053530.000.tdms,0062_1khz_50ns_20deci_2m_UTC_20190921_053530.000\seg_017.png,,,17,17.0,19.0,0,"17,18","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190921_053530.000.tdms,0062_1khz_50ns_20deci_2m_UTC_20190921_053530.000\seg_018.png,,,18,18.0,20.0,0,"18,19","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190921_053530.000.tdms,0062_1khz_50ns_20deci_2m_UTC_20190921_053530.000\seg_019.png,,,19,19.0,21.0,0,"19,20","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190921_053530.000.tdms,0062_1khz_50ns_20deci_2m_UTC_20190921_053530.000\seg_020.png,,,20,20.0,22.0,0,"20,21","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190921_053530.000.tdms,0062_1khz_50ns_20deci_2m_UTC_20190921_053530.000\seg_021.png,,,21,21.0,23.0,0,"21,22","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190921_053530.000.tdms,0062_1khz_50ns_20deci_2m_UTC_20190921_053530.000\seg_022.png,,,22,22.0,24.0,0,"22,23","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190921_053530.000.tdms,0062_1khz_50ns_20deci_2m_UTC_20190921_053530.000\seg_023.png,,,23,23.0,25.0,0,"23,24","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190921_053530.000.tdms,0062_1khz_50ns_20deci_2m_UTC_20190921_053530.000\seg_024.png,,,24,24.0,26.0,0,"24,25","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190921_053530.000.tdms,0062_1khz_50ns_20deci_2m_UTC_20190921_053530.000\seg_025.png,,,25,25.0,27.0,0,"25,26","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190921_053530.000.tdms,0062_1khz_50ns_20deci_2m_UTC_20190921_053530.000\seg_026.png,,,26,26.0,28.0,1,"26,27","0,1"
pohang,1khz_50ns_20deci_2m_UTC_20190921_053530.000.tdms,0062_1khz_50ns_20deci_2m_UTC_20190921_053530.000\seg_027.png,,,27,27.0,29.0,1,"27,28","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190921_053530.000.tdms,0062_1khz_50ns_20deci_2m_UTC_20190921_053530.000\seg_028.png,,,28,28.0,30.0,1,"28,29","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190924_231430.000.tdms,0063_1khz_50ns_20deci_2m_UTC_20190924_231430.000\seg_000.png,,,0,0.0,2.0,0,"0,1","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190924_231430.000.tdms,0063_1khz_50ns_20deci_2m_UTC_20190924_231430.000\seg_001.png,,,1,1.0,3.0,0,"1,2","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190924_231430.000.tdms,0063_1khz_50ns_20deci_2m_UTC_20190924_231430.000\seg_002.png,,,2,2.0,4.0,0,"2,3","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190924_231430.000.tdms,0063_1khz_50ns_20deci_2m_UTC_20190924_231430.000\seg_003.png,,,3,3.0,5.0,0,"3,4","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190924_231430.000.tdms,0063_1khz_50ns_20deci_2m_UTC_20190924_231430.000\seg_004.png,,,4,4.0,6.0,0,"4,5","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190924_231430.000.tdms,0063_1khz_50ns_20deci_2m_UTC_20190924_231430.000\seg_005.png,,,5,5.0,7.0,0,"5,6","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190924_231430.000.tdms,0063_1khz_50ns_20deci_2m_UTC_20190924_231430.000\seg_006.png,,,6,6.0,8.0,0,"6,7","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190924_231430.000.tdms,0063_1khz_50ns_20deci_2m_UTC_20190924_231430.000\seg_007.png,,,7,7.0,9.0,0,"7,8","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190924_231430.000.tdms,0063_1khz_50ns_20deci_2m_UTC_20190924_231430.000\seg_008.png,,,8,8.0,10.0,0,"8,9","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190924_231430.000.tdms,0063_1khz_50ns_20deci_2m_UTC_20190924_231430.000\seg_009.png,,,9,9.0,11.0,0,"9,10","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190924_231430.000.tdms,0063_1khz_50ns_20deci_2m_UTC_20190924_231430.000\seg_010.png,,,10,10.0,12.0,0,"10,11","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190924_231430.000.tdms,0063_1khz_50ns_20deci_2m_UTC_20190924_231430.000\seg_011.png,,,11,11.0,13.0,1,"11,12","0,1"
pohang,1khz_50ns_20deci_2m_UTC_20190924_231430.000.tdms,0063_1khz_50ns_20deci_2m_UTC_20190924_231430.000\seg_012.png,,,12,12.0,14.0,1,"12,13","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190924_231430.000.tdms,0063_1khz_50ns_20deci_2m_UTC_20190924_231430.000\seg_013.png,,,13,13.0,15.0,1,"13,14","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190924_231430.000.tdms,0063_1khz_50ns_20deci_2m_UTC_20190924_231430.000\seg_014.png,,,14,14.0,16.0,1,"14,15","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190924_231430.000.tdms,0063_1khz_50ns_20deci_2m_UTC_20190924_231430.000\seg_015.png,,,15,15.0,17.0,1,"15,16","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190924_231430.000.tdms,0063_1khz_50ns_20deci_2m_UTC_20190924_231430.000\seg_016.png,,,16,16.0,18.0,1,"16,17","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190924_231430.000.tdms,0063_1khz_50ns_20deci_2m_UTC_20190924_231430.000\seg_017.png,,,17,17.0,19.0,1,"17,18","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190924_231430.000.tdms,0063_1khz_50ns_20deci_2m_UTC_20190924_231430.000\seg_018.png,,,18,18.0,20.0,1,"18,19","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190924_231430.000.tdms,0063_1khz_50ns_20deci_2m_UTC_20190924_231430.000\seg_019.png,,,19,19.0,21.0,1,"19,20","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190924_231430.000.tdms,0063_1khz_50ns_20deci_2m_UTC_20190924_231430.000\seg_020.png,,,20,20.0,22.0,1,"20,21","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190924_231430.000.tdms,0063_1khz_50ns_20deci_2m_UTC_20190924_231430.000\seg_021.png,,,21,21.0,23.0,1,"21,22","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190924_231430.000.tdms,0063_1khz_50ns_20deci_2m_UTC_20190924_231430.000\seg_022.png,,,22,22.0,24.0,1,"22,23","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190924_231430.000.tdms,0063_1khz_50ns_20deci_2m_UTC_20190924_231430.000\seg_023.png,,,23,23.0,25.0,1,"23,24","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190924_231430.000.tdms,0063_1khz_50ns_20deci_2m_UTC_20190924_231430.000\seg_024.png,,,24,24.0,26.0,1,"24,25","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190924_231430.000.tdms,0063_1khz_50ns_20deci_2m_UTC_20190924_231430.000\seg_025.png,,,25,25.0,27.0,1,"25,26","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190924_231430.000.tdms,0063_1khz_50ns_20deci_2m_UTC_20190924_231430.000\seg_026.png,,,26,26.0,28.0,1,"26,27","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190924_231430.000.tdms,0063_1khz_50ns_20deci_2m_UTC_20190924_231430.000\seg_027.png,,,27,27.0,29.0,1,"27,28","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190924_231430.000.tdms,0063_1khz_50ns_20deci_2m_UTC_20190924_231430.000\seg_028.png,,,28,28.0,30.0,1,"28,29","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190925_014730.000.tdms,0064_1khz_50ns_20deci_2m_UTC_20190925_014730.000\seg_000.png,,,0,0.0,2.0,0,"0,1","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190925_014730.000.tdms,0064_1khz_50ns_20deci_2m_UTC_20190925_014730.000\seg_001.png,,,1,1.0,3.0,0,"1,2","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190925_014730.000.tdms,0064_1khz_50ns_20deci_2m_UTC_20190925_014730.000\seg_002.png,,,2,2.0,4.0,0,"2,3","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190925_014730.000.tdms,0064_1khz_50ns_20deci_2m_UTC_20190925_014730.000\seg_003.png,,,3,3.0,5.0,0,"3,4","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190925_014730.000.tdms,0064_1khz_50ns_20deci_2m_UTC_20190925_014730.000\seg_004.png,,,4,4.0,6.0,0,"4,5","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190925_014730.000.tdms,0064_1khz_50ns_20deci_2m_UTC_20190925_014730.000\seg_005.png,,,5,5.0,7.0,0,"5,6","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190925_014730.000.tdms,0064_1khz_50ns_20deci_2m_UTC_20190925_014730.000\seg_006.png,,,6,6.0,8.0,0,"6,7","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190925_014730.000.tdms,0064_1khz_50ns_20deci_2m_UTC_20190925_014730.000\seg_007.png,,,7,7.0,9.0,0,"7,8","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190925_014730.000.tdms,0064_1khz_50ns_20deci_2m_UTC_20190925_014730.000\seg_008.png,,,8,8.0,10.0,0,"8,9","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190925_014730.000.tdms,0064_1khz_50ns_20deci_2m_UTC_20190925_014730.000\seg_009.png,,,9,9.0,11.0,0,"9,10","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190925_014730.000.tdms,0064_1khz_50ns_20deci_2m_UTC_20190925_014730.000\seg_010.png,,,10,10.0,12.0,0,"10,11","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190925_014730.000.tdms,0064_1khz_50ns_20deci_2m_UTC_20190925_014730.000\seg_011.png,,,11,11.0,13.0,0,"11,12","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190925_014730.000.tdms,0064_1khz_50ns_20deci_2m_UTC_20190925_014730.000\seg_012.png,,,12,12.0,14.0,0,"12,13","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190925_014730.000.tdms,0064_1khz_50ns_20deci_2m_UTC_20190925_014730.000\seg_013.png,,,13,13.0,15.0,0,"13,14","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190925_014730.000.tdms,0064_1khz_50ns_20deci_2m_UTC_20190925_014730.000\seg_014.png,,,14,14.0,16.0,0,"14,15","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190925_014730.000.tdms,0064_1khz_50ns_20deci_2m_UTC_20190925_014730.000\seg_015.png,,,15,15.0,17.0,0,"15,16","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190925_014730.000.tdms,0064_1khz_50ns_20deci_2m_UTC_20190925_014730.000\seg_016.png,,,16,16.0,18.0,0,"16,17","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190925_014730.000.tdms,0064_1khz_50ns_20deci_2m_UTC_20190925_014730.000\seg_017.png,,,17,17.0,19.0,0,"17,18","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190925_014730.000.tdms,0064_1khz_50ns_20deci_2m_UTC_20190925_014730.000\seg_018.png,,,18,18.0,20.0,0,"18,19","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190925_014730.000.tdms,0064_1khz_50ns_20deci_2m_UTC_20190925_014730.000\seg_019.png,,,19,19.0,21.0,0,"19,20","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190925_014730.000.tdms,0064_1khz_50ns_20deci_2m_UTC_20190925_014730.000\seg_020.png,,,20,20.0,22.0,0,"20,21","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190925_014730.000.tdms,0064_1khz_50ns_20deci_2m_UTC_20190925_014730.000\seg_021.png,,,21,21.0,23.0,0,"21,22","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190925_014730.000.tdms,0064_1khz_50ns_20deci_2m_UTC_20190925_014730.000\seg_022.png,,,22,22.0,24.0,0,"22,23","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190925_014730.000.tdms,0064_1khz_50ns_20deci_2m_UTC_20190925_014730.000\seg_023.png,,,23,23.0,25.0,0,"23,24","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190925_014730.000.tdms,0064_1khz_50ns_20deci_2m_UTC_20190925_014730.000\seg_024.png,,,24,24.0,26.0,1,"24,25","0,1"
pohang,1khz_50ns_20deci_2m_UTC_20190925_014730.000.tdms,0064_1khz_50ns_20deci_2m_UTC_20190925_014730.000\seg_025.png,,,25,25.0,27.0,1,"25,26","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190925_014730.000.tdms,0064_1khz_50ns_20deci_2m_UTC_20190925_014730.000\seg_026.png,,,26,26.0,28.0,1,"26,27","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190925_014730.000.tdms,0064_1khz_50ns_20deci_2m_UTC_20190925_014730.000\seg_027.png,,,27,27.0,29.0,1,"27,28","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190925_014730.000.tdms,0064_1khz_50ns_20deci_2m_UTC_20190925_014730.000\seg_028.png,,,28,28.0,30.0,1,"28,29","1,1"
pohang,1khz_50ns_20deci_2m_UTC_20190925_175730.000.tdms,0065_1khz_50ns_20deci_2m_UTC_20190925_175730.000\seg_000.png,,,0,0.0,2.0,0,"0,1","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190925_175730.000.tdms,0065_1khz_50ns_20deci_2m_UTC_20190925_175730.000\seg_001.png,,,1,1.0,3.0,0,"1,2","0,0"
pohang,1khz_50ns_20deci_2m_UTC_20190925_175730.000.tdms,0065_1khz_50ns_20deci_2m_UTC_20190925_175730.000\seg_002.png,,,2,2.0,4.0,0,"2,3","0,0"
